,fips,valid_start,valid_end,none,d0,d1,d2,d4,diff
232,1033,2015-08-04,2015-08-10,96.49,3.51,0.0,0.0,0.0,6 days 00:00:00.000000000
233,1033,2015-10-20,2015-10-26,64.74000000000001,35.26,0.0,0.0,0.0,6 days 00:00:00.000000000
234,1033,2015-11-10,2015-11-30,25.47,274.53,0.0,0.0,0.0,20 days 00:00:00.000000000
235,1033,2016-03-29,2016-04-04,44.99,55.01,0.0,0.0,0.0,6 days 00:00:00.000000000
236,1033,2016-05-17,2017-07-31,1307.6900000000003,1709.2899999999997,1968.9399999999998,817.2199999999998,119.01,440 days 00:00:00.000000000
237,1035,2010-04-06,2010-05-03,0.09000000000000341,399.90999999999997,0.0,0.0,0.0,27 days 00:00:00.000000000
238,1035,2010-07-06,2012-08-06,296.35,1693.4300000000003,3447.640000000001,4989.619999999999,0.36,762 days 00:00:00.000000000
239,1035,2012-10-30,2013-02-25,133.06,1031.0300000000002,535.9099999999999,0.0,0.0,118 days 00:00:00.000000000
240,1035,2013-04-09,2013-04-15,96.99,3.01,0.0,0.0,0.0,6 days 00:00:00.000000000
241,1035,2013-05-21,2013-07-15,291.43,429.06,79.51,0.0,0.0,55 days 00:00:00.000000000
242,1035,2013-10-29,2014-01-13,113.86,794.3100000000001,191.83,0.0,0.0,76 days 00:00:00.000000000
243,1035,2014-01-28,2014-04-07,744.9700000000001,255.02999999999997,0.0,0.0,0.0,69 days 00:00:00.000000000
244,1035,2014-07-29,2015-05-25,534.3599999999999,2839.9400000000005,790.32,135.38,0.0,300 days 00:00:00.000000000
245,1035,2015-07-21,2015-11-09,148.73999999999998,918.02,533.24,0.0,0.0,111 days 00:00:00.000000000
246,1035,2016-09-06,2017-01-23,671.9200000000001,228.09999999999997,499.95,307.55,0.0,139 days 00:00:00.000000000
247,1035,2017-03-21,2017-05-08,233.79000000000002,466.2100000000001,0.0,0.0,0.0,48 days 00:00:00.000000000
248,1035,2017-11-28,2018-01-01,0.0,500.0,0.0,0.0,0.0,34 days 00:00:00.000000000
249,1037,2010-07-06,2013-03-04,881.8399999999998,2732.7100000000023,4289.459999999997,3586.0400000000036,0.0,972 days 00:00:00.000000000
250,1037,2013-06-25,2013-07-15,237.32,62.68,0.0,0.0,0.0,20 days 00:00:00.000000000
251,1037,2013-11-05,2013-12-09,438.39000000000004,61.61,0.0,0.0,0.0,34 days 00:00:00.000000000
252,1037,2014-03-04,2014-04-07,145.53,354.47,0.0,0.0,0.0,34 days 00:00:00.000000000
253,1037,2014-07-22,2015-01-05,267.46000000000004,1070.9999999999998,1053.94,7.6,0.0,167 days 00:00:00.000000000
254,1037,2015-01-20,2015-06-15,916.2900000000001,1183.7099999999998,0.0,0.0,0.0,146 days 00:00:00.000000000
255,1037,2015-07-21,2015-11-09,409.03000000000003,1190.97,0.0,0.0,0.0,111 days 00:00:00.000000000
256,1037,2016-05-17,2017-05-22,502.5900000000001,2121.640000000001,1212.4899999999998,440.28000000000003,699.3100000000001,370 days 00:00:00.000000000
257,1037,2017-11-28,2018-01-01,80.63000000000001,419.36999999999995,0.0,0.0,0.0,34 days 00:00:00.000000000
258,1039,2010-04-06,2010-05-03,0.0,400.0,0.0,0.0,0.0,27 days 00:00:00.000000000
259,1039,2010-07-06,2012-08-06,163.23000000000002,1192.0299999999997,1755.81,5458.9000000000015,125.34,762 days 00:00:00.000000000
260,1039,2012-10-30,2013-02-25,45.10999999999999,247.01999999999998,1302.63,105.24,0.0,118 days 00:00:00.000000000
261,1039,2013-04-09,2013-04-15,99.58,0.42,0.0,0.0,0.0,6 days 00:00:00.000000000
262,1039,2013-05-21,2013-07-08,193.31,367.90000000000003,138.79000000000002,0.0,0.0,48 days 00:00:00.000000000
263,1039,2013-10-29,2014-01-13,708.36,365.4799999999999,26.16,0.0,0.0,76 days 00:00:00.000000000
264,1039,2014-01-28,2014-04-07,204.67999999999995,795.32,0.0,0.0,0.0,69 days 00:00:00.000000000
265,1039,2014-07-15,2014-07-21,51.21,48.79,0.0,0.0,0.0,6 days 00:00:00.000000000
266,1039,2014-07-29,2015-05-25,547.24,2844.7400000000002,819.3199999999999,88.7,0.0,300 days 00:00:00.000000000
267,1039,2015-07-21,2015-11-09,295.41999999999996,586.86,717.72,0.0,0.0,111 days 00:00:00.000000000
268,1039,2015-12-15,2015-12-21,99.87,0.13,0.0,0.0,0.0,6 days 00:00:00.000000000
269,1039,2016-09-06,2017-01-02,165.73999999999998,457.38,532.37,380.15999999999997,0.0,118 days 00:00:00.000000000
270,1039,2017-03-21,2017-05-22,129.33,464.8,305.86999999999995,0.0,0.0,62 days 00:00:00.000000000
271,1039,2017-11-28,2018-01-01,0.0,496.49,3.51,0.0,0.0,34 days 00:00:00.000000000
272,1041,2010-04-06,2010-05-03,0.0,400.0,0.0,0.0,0.0,27 days 00:00:00.000000000
273,1041,2010-07-06,2012-09-03,248.22000000000003,1269.7600000000004,3554.870000000001,4078.6499999999974,29.73,790 days 00:00:00.000000000
274,1041,2012-10-16,2013-02-25,53.879999999999995,614.5899999999999,1153.1099999999997,78.43,0.0,132 days 00:00:00.000000000
275,1041,2013-05-28,2013-07-08,180.42000000000002,419.58,0.0,0.0,0.0,41 days 00:00:00.000000000
276,1041,2013-10-29,2014-01-13,246.64000000000001,661.05,192.31,0.0,0.0,76 days 00:00:00.000000000
277,1041,2014-01-28,2014-04-07,615.1500000000001,384.85,0.0,0.0,0.0,69 days 00:00:00.000000000
278,1041,2014-07-15,2014-07-21,98.2,1.8,0.0,0.0,0.0,6 days 00:00:00.000000000
279,1041,2014-07-29,2015-01-05,491.66999999999996,1804.2500000000002,4.08,0.0,0.0,160 days 00:00:00.000000000
280,1041,2015-01-20,2015-06-01,625.0,1162.75,112.25,0.0,0.0,132 days 00:00:00.000000000
281,1041,2015-07-21,2015-11-09,680.99,631.47,287.54,0.0,0.0,111 days 00:00:00.000000000
282,1041,2015-12-15,2015-12-21,59.4,40.6,0.0,0.0,0.0,6 days 00:00:00.000000000
283,1041,2016-09-06,2017-01-23,359.31000000000006,522.3999999999999,322.83000000000004,292.77,0.0,139 days 00:00:00.000000000
284,1041,2017-03-21,2017-05-22,73.73,422.22999999999996,404.04,0.0,0.0,62 days 00:00:00.000000000
285,1041,2017-11-28,2018-01-01,143.27,356.73,0.0,0.0,0.0,34 days 00:00:00.000000000
286,1043,2010-03-09,2010-03-15,57.59,42.41,0.0,0.0,0.0,6 days 00:00:00.000000000
287,1043,2010-04-20,2010-04-26,10.14,89.86,0.0,0.0,0.0,6 days 00:00:00.000000000
288,1043,2010-08-24,2011-03-28,720.5799999999999,1014.9700000000001,1155.62,208.82999999999998,0.0,216 days 00:00:00.000000000
289,1043,2011-06-14,2011-07-18,82.94,417.06,0.0,0.0,0.0,34 days 00:00:00.000000000
290,1043,2011-08-30,2011-09-05,62.39,37.61,0.0,0.0,0.0,6 days 00:00:00.000000000
291,1043,2011-10-18,2011-11-28,261.28999999999996,338.71000000000004,0.0,0.0,0.0,41 days 00:00:00.000000000
292,1043,2012-04-24,2012-08-13,134.57,1280.4299999999998,185.0,0.0,0.0,111 days 00:00:00.000000000
293,1043,2012-12-04,2012-12-31,399.03000000000003,0.97,0.0,0.0,0.0,27 days 00:00:00.000000000
294,1043,2013-10-22,2013-12-09,104.58000000000001,452.0,143.42,0.0,0.0,48 days 00:00:00.000000000
295,1043,2014-01-28,2014-02-03,0.6500000000000057,99.35,0.0,0.0,0.0,6 days 00:00:00.000000000
296,1043,2014-06-03,2014-06-09,73.95,26.05,0.0,0.0,0.0,6 days 00:00:00.000000000
297,1043,2014-07-29,2014-11-17,806.5900000000001,768.4699999999999,24.94,0.0,0.0,111 days 00:00:00.000000000
298,1043,2015-02-10,2015-04-27,453.31000000000006,646.69,0.0,0.0,0.0,76 days 00:00:00.000000000
299,1043,2015-06-16,2015-11-02,682.09,877.6099999999999,440.29999999999995,0.0,0.0,139 days 00:00:00.000000000
300,1043,2016-04-26,2017-05-29,383.5,1175.97,1923.43,1198.7499999999998,263.70000000000005,398 days 00:00:00.000000000
301,1043,2017-11-21,2017-12-25,288.84000000000003,211.16,0.0,0.0,0.0,34 days 00:00:00.000000000
302,1045,2010-04-06,2010-05-03,156.27,243.73,0.0,0.0,0.0,27 days 00:00:00.000000000
303,1045,2010-07-06,2013-03-25,1242.8199999999997,765.7799999999999,2009.5599999999993,5247.2000000000035,1378.7200000000007,993 days 00:00:00.000000000
304,1045,2013-05-21,2013-06-24,129.49,370.51,0.0,0.0,0.0,34 days 00:00:00.000000000
305,1045,2013-12-03,2013-12-30,369.43999999999994,30.560000000000002,0.0,0.0,0.0,27 days 00:00:00.000000000
306,1045,2014-07-08,2014-12-29,164.89000000000001,2178.17,156.94,0.0,0.0,174 days 00:00:00.000000000
307,1045,2015-01-20,2015-05-25,125.60000000000004,1419.3400000000001,255.06,0.0,0.0,125 days 00:00:00.000000000
308,1045,2015-07-21,2015-10-05,68.78999999999999,805.7499999999998,225.46,0.0,0.0,76 days 00:00:00.000000000
309,1045,2015-10-20,2015-11-02,143.34,56.66,0.0,0.0,0.0,13 days 00:00:00.000000000
310,1045,2016-07-05,2016-07-25,281.59,18.41,0.0,0.0,0.0,20 days 00:00:00.000000000
311,1045,2016-08-30,2016-09-05,96.18,3.82,0.0,0.0,0.0,6 days 00:00:00.000000000
312,1045,2016-09-13,2017-01-02,282.43,131.42,455.61999999999995,493.83000000000004,0.0,111 days 00:00:00.000000000
313,1045,2017-03-28,2017-06-05,91.69,597.1999999999999,311.11,0.0,0.0,69 days 00:00:00.000000000
314,1045,2017-11-21,2018-01-01,83.83,207.72999999999996,308.44,0.0,0.0,41 days 00:00:00.000000000
315,1047,2010-04-06,2010-05-03,367.31000000000006,32.69,0.0,0.0,0.0,27 days 00:00:00.000000000
316,1047,2010-07-20,2012-03-26,1882.3800000000003,2843.5100000000016,3262.04,611.6,0.0,615 days 00:00:00.000000000
317,1047,2012-05-01,2012-10-01,583.46,384.80000000000007,1231.74,0.0,0.0,153 days 00:00:00.000000000
318,1047,2012-11-06,2013-02-11,282.3600000000001,1110.1200000000001,7.519999999999999,0.0,0.0,97 days 00:00:00.000000000
319,1047,2013-06-04,2013-07-15,215.58000000000004,384.4199999999999,0.0,0.0,0.0,41 days 00:00:00.000000000
320,1047,2013-11-05,2013-12-23,658.7700000000001,41.23,0.0,0.0,0.0,48 days 00:00:00.000000000
321,1047,2014-02-04,2014-02-10,17.14,82.86,0.0,0.0,0.0,6 days 00:00:00.000000000
322,1047,2014-03-11,2014-04-07,356.28,43.72,0.0,0.0,0.0,27 days 00:00:00.000000000
323,1047,2014-08-12,2015-01-05,1017.5200000000003,870.41,212.07,0.0,0.0,146 days 00:00:00.000000000
324,1047,2015-01-20,2015-04-20,239.64,1060.3600000000001,0.0,0.0,0.0,90 days 00:00:00.000000000
325,1047,2015-05-12,2015-06-01,292.37,7.63,0.0,0.0,0.0,20 days 00:00:00.000000000
326,1047,2015-09-15,2015-11-09,0.0,756.46,43.54,0.0,0.0,55 days 00:00:00.000000000
327,1047,2016-06-07,2016-08-22,605.8899999999999,494.11,0.0,0.0,0.0,76 days 00:00:00.000000000
328,1047,2016-09-06,2017-05-22,938.43,1217.2099999999998,881.33,293.27000000000004,0.0,258 days 00:00:00.000000000
329,1047,2017-11-28,2018-01-01,125.52999999999999,374.47,0.0,0.0,0.0,34 days 00:00:00.000000000
330,1049,2010-07-06,2011-03-28,296.16999999999996,1306.7,1775.02,422.11,0.0,265 days 00:00:00.000000000
331,1049,2011-06-07,2011-07-18,41.15999999999999,545.46,13.38,0.0,0.0,41 days 00:00:00.000000000
332,1049,2011-07-26,2011-09-05,374.77,211.51,13.72,0.0,0.0,41 days 00:00:00.000000000
333,1049,2012-04-10,2012-10-08,1079.18,1128.9900000000002,391.83,0.0,0.0,181 days 00:00:00.000000000
334,1049,2012-11-27,2013-01-14,262.72,437.28000000000003,0.0,0.0,0.0,48 days 00:00:00.000000000
335,1049,2013-10-29,2013-11-25,31.07,368.93,0.0,0.0,0.0,27 days 00:00:00.000000000
336,1049,2014-01-28,2014-02-03,36.43,63.57,0.0,0.0,0.0,6 days 00:00:00.000000000
337,1049,2014-04-01,2014-04-07,63.88,36.12,0.0,0.0,0.0,6 days 00:00:00.000000000
338,1049,2014-04-22,2014-06-30,689.6199999999999,310.38,0.0,0.0,0.0,69 days 00:00:00.000000000
339,1049,2014-09-30,2014-10-06,91.74,8.26,0.0,0.0,0.0,6 days 00:00:00.000000000
340,1049,2015-01-20,2015-06-01,456.76000000000005,1443.2400000000002,0.0,0.0,0.0,132 days 00:00:00.000000000
341,1049,2015-06-23,2015-08-24,159.96999999999997,604.18,135.85000000000002,0.0,0.0,62 days 00:00:00.000000000
342,1049,2016-04-26,2017-05-01,134.56,789.4,1240.5099999999995,1536.0599999999995,476.51,370 days 00:00:00.000000000
343,1049,2017-11-28,2017-12-25,193.72000000000003,206.28,0.0,0.0,0.0,27 days 00:00:00.000000000
344,1051,2010-04-06,2010-05-03,221.88,178.12,0.0,0.0,0.0,27 days 00:00:00.000000000
345,1051,2010-07-06,2013-03-11,156.66000000000003,1286.2799999999993,2954.2400000000002,5501.22,0.24,979 days 00:00:00.000000000
346,1051,2013-06-25,2013-07-15,126.88,173.12,0.0,0.0,0.0,20 days 00:00:00.000000000
347,1051,2013-11-05,2013-12-09,497.44000000000005,2.56,0.0,0.0,0.0,34 days 00:00:00.000000000
348,1051,2013-12-17,2013-12-23,81.39,18.61,0.0,0.0,0.0,6 days 00:00:00.000000000
349,1051,2014-03-11,2014-04-07,289.12,110.88,0.0,0.0,0.0,27 days 00:00:00.000000000
350,1051,2014-08-26,2015-01-05,41.34000000000001,1092.47,766.1899999999998,0.0,0.0,132 days 00:00:00.000000000
351,1051,2015-01-20,2015-06-15,526.67,1573.33,0.0,0.0,0.0,146 days 00:00:00.000000000
352,1051,2015-09-08,2015-11-09,244.32000000000002,655.6799999999998,0.0,0.0,0.0,62 days 00:00:00.000000000
353,1051,2015-12-15,2015-12-21,96.92,3.08,0.0,0.0,0.0,6 days 00:00:00.000000000
354,1051,2016-06-07,2017-03-13,628.44,1656.77,588.7999999999998,407.06000000000006,3.6299999999999994,279 days 00:00:00.000000000
355,1051,2017-03-28,2017-05-22,117.24,298.82,383.94,0.0,0.0,55 days 00:00:00.000000000
356,1051,2017-11-28,2018-01-01,479.94,20.060000000000002,0.0,0.0,0.0,34 days 00:00:00.000000000
357,1053,2010-04-06,2010-05-03,76.13000000000001,323.87,0.0,0.0,0.0,27 days 00:00:00.000000000
358,1053,2010-07-06,2012-06-11,292.66,1036.1299999999997,2598.0099999999998,5122.699999999998,262.35,706 days 00:00:00.000000000
359,1053,2012-06-26,2012-07-30,438.57,61.43,0.0,0.0,0.0,34 days 00:00:00.000000000
360,1053,2012-11-06,2013-02-25,132.59,770.3799999999998,697.0300000000001,0.0,0.0,111 days 00:00:00.000000000
361,1053,2013-04-09,2013-04-15,6.349999999999994,93.65,0.0,0.0,0.0,6 days 00:00:00.000000000
362,1053,2013-05-21,2013-07-15,108.59,550.8,140.61,0.0,0.0,55 days 00:00:00.000000000
363,1053,2013-10-29,2014-01-13,193.64000000000004,882.0,24.36,0.0,0.0,76 days 00:00:00.000000000
364,1053,2014-01-28,2014-04-07,396.19999999999993,603.8000000000001,0.0,0.0,0.0,69 days 00:00:00.000000000
365,1053,2014-07-29,2015-05-25,1147.1499999999999,2229.15,859.13,64.57,0.0,300 days 00:00:00.000000000
366,1053,2015-07-21,2015-11-09,75.41,741.19,783.4000000000001,0.0,0.0,111 days 00:00:00.000000000
367,1053,2016-09-13,2017-01-02,120.02000000000001,380.08000000000004,497.7199999999999,502.85,0.0,111 days 00:00:00.000000000
368,1053,2017-03-21,2017-05-08,208.86,491.14,0.0,0.0,0.0,48 days 00:00:00.000000000
369,1053,2017-11-28,2018-01-01,0.0,500.0,0.0,0.0,0.0,34 days 00:00:00.000000000
370,1055,2010-07-06,2011-03-28,858.0399999999998,1224.76,1715.39,1.81,0.0,265 days 00:00:00.000000000
371,1055,2011-05-24,2011-07-18,193.68,606.3199999999999,0.0,0.0,0.0,55 days 00:00:00.000000000
372,1055,2011-08-23,2011-09-26,294.84999999999997,204.80000000000004,0.35,0.0,0.0,34 days 00:00:00.000000000
373,1055,2012-04-24,2013-02-04,1112.54,2274.6199999999994,712.7900000000003,0.05,0.0,286 days 00:00:00.000000000
374,1055,2013-10-22,2013-12-09,307.73999999999995,351.26000000000005,41.0,0.0,0.0,48 days 00:00:00.000000000
375,1055,2014-08-26,2014-11-17,745.6600000000001,451.9799999999999,2.36,0.0,0.0,83 days 00:00:00.000000000
376,1055,2015-02-10,2015-04-27,862.43,237.56999999999996,0.0,0.0,0.0,76 days 00:00:00.000000000
377,1055,2015-05-26,2015-06-01,99.81,0.19,0.0,0.0,0.0,6 days 00:00:00.000000000
378,1055,2015-06-23,2015-11-02,747.2199999999998,1091.97,60.81,0.0,0.0,132 days 00:00:00.000000000
379,1055,2016-04-26,2017-05-22,261.03999999999996,1095.65,1418.0400000000002,1360.29,922.9400000000003,391 days 00:00:00.000000000
380,1055,2017-11-21,2018-01-01,205.76999999999998,394.23,0.0,0.0,0.0,41 days 00:00:00.000000000
381,1057,2010-04-20,2010-04-26,68.74,31.26,0.0,0.0,0.0,6 days 00:00:00.000000000
382,1057,2010-09-14,2011-04-04,929.8700000000001,841.7799999999999,1037.6100000000001,90.71999999999998,0.0,202 days 00:00:00.000000000
383,1057,2011-06-14,2011-07-18,0.0,500.0,0.0,0.0,0.0,34 days 00:00:00.000000000
384,1057,2011-07-26,2011-09-05,368.68,217.91000000000003,13.41,0.0,0.0,41 days 00:00:00.000000000
385,1057,2011-10-18,2011-12-05,681.2700000000001,18.73,0.0,0.0,0.0,48 days 00:00:00.000000000
386,1057,2012-05-01,2012-06-11,336.1,263.90000000000003,0.0,0.0,0.0,41 days 00:00:00.000000000
387,1057,2012-06-26,2012-08-20,0.0,800.0,0.0,0.0,0.0,55 days 00:00:00.000000000
388,1057,2013-09-17,2013-09-30,168.32999999999998,31.67,0.0,0.0,0.0,13 days 00:00:00.000000000
389,1057,2013-10-22,2013-12-09,374.02,325.76,0.22,0.0,0.0,48 days 00:00:00.000000000
390,1057,2014-01-28,2014-02-03,0.0,100.0,0.0,0.0,0.0,6 days 00:00:00.000000000
391,1057,2014-07-29,2014-12-29,991.19,1202.5100000000007,6.3,0.0,0.0,153 days 00:00:00.000000000
392,1057,2015-02-10,2015-03-02,0.0,300.0,0.0,0.0,0.0,20 days 00:00:00.000000000
393,1057,2015-06-16,2015-11-23,167.12999999999994,1478.23,654.6400000000001,0.0,0.0,160 days 00:00:00.000000000
394,1057,2016-05-17,2017-06-26,310.71000000000004,1057.04,2100.8099999999995,1516.4400000000003,0.1,405 days 00:00:00.000000000
395,1057,2017-10-03,2018-01-01,340.7300000000001,662.04,297.23,0.0,0.0,90 days 00:00:00.000000000
396,1059,2010-03-09,2010-03-15,0.0,100.0,0.0,0.0,0.0,6 days 00:00:00.000000000
397,1059,2010-04-13,2010-05-03,134.19,165.81,0.0,0.0,0.0,20 days 00:00:00.000000000
398,1059,2010-07-27,2010-08-16,257.6,42.4,0.0,0.0,0.0,20 days 00:00:00.000000000
399,1059,2010-09-21,2011-02-07,469.2700000000001,1216.6499999999999,314.08000000000004,0.0,0.0,139 days 00:00:00.000000000
400,1059,2011-02-15,2011-04-25,334.75,257.35,407.9,0.0,0.0,69 days 00:00:00.000000000
401,1059,2011-06-14,2011-07-18,219.79,280.21000000000004,0.0,0.0,0.0,34 days 00:00:00.000000000
402,1059,2011-08-02,2011-08-08,0.0,100.0,0.0,0.0,0.0,6 days 00:00:00.000000000
403,1059,2011-08-30,2011-09-05,93.13,6.87,0.0,0.0,0.0,6 days 00:00:00.000000000
404,1059,2011-10-18,2011-12-05,36.52000000000002,663.48,0.0,0.0,0.0,48 days 00:00:00.000000000
405,1059,2012-04-17,2012-09-24,499.51,1250.32,503.49,46.68,0.0,160 days 00:00:00.000000000
406,1059,2012-11-27,2013-01-14,49.72,650.2800000000001,0.0,0.0,0.0,48 days 00:00:00.000000000
407,1059,2014-01-28,2014-06-09,905.38,970.87,23.75,0.0,0.0,132 days 00:00:00.000000000
408,1059,2014-09-30,2014-10-06,99.89,0.11,0.0,0.0,0.0,6 days 00:00:00.000000000
409,1059,2015-02-10,2015-03-23,208.01999999999998,391.98,0.0,0.0,0.0,41 days 00:00:00.000000000
410,1059,2015-05-12,2015-05-25,180.32,19.68,0.0,0.0,0.0,13 days 00:00:00.000000000
411,1059,2015-06-23,2015-08-17,529.5899999999999,240.85000000000002,29.56,0.0,0.0,55 days 00:00:00.000000000
412,1059,2015-10-20,2015-11-30,229.59000000000003,370.40999999999997,0.0,0.0,0.0,41 days 00:00:00.000000000
413,1059,2016-03-29,2016-04-04,64.92,35.08,0.0,0.0,0.0,6 days 00:00:00.000000000
414,1059,2016-05-17,2017-07-10,1250.0900000000001,1332.04,1668.7899999999995,1150.83,198.71999999999997,419 days 00:00:00.000000000
415,1059,2017-10-03,2017-10-23,298.02,1.98,0.0,0.0,0.0,20 days 00:00:00.000000000
416,1059,2017-11-28,2017-12-25,303.67,96.32999999999998,0.0,0.0,0.0,27 days 00:00:00.000000000
417,1061,2010-04-06,2010-05-03,7.319999999999993,392.68,0.0,0.0,0.0,27 days 00:00:00.000000000
418,1061,2010-07-06,2012-09-03,401.66,939.5199999999999,1586.4899999999993,4709.929999999999,265.28000000000003,790 days 00:00:00.000000000
419,1061,2012-10-30,2013-02-25,109.78999999999999,275.65,1123.6,190.96,0.0,118 days 00:00:00.000000000
420,1061,2013-05-21,2013-07-01,39.54,513.66,46.8,0.0,0.0,41 days 00:00:00.000000000
421,1061,2013-12-17,2013-12-23,94.4,5.6,0.0,0.0,0.0,6 days 00:00:00.000000000
422,1061,2014-03-11,2014-04-07,272.64,127.36,0.0,0.0,0.0,27 days 00:00:00.000000000
423,1061,2014-07-08,2014-07-21,14.090000000000003,185.91,0.0,0.0,0.0,13 days 00:00:00.000000000
424,1061,2014-07-29,2015-05-25,1378.16,2615.4499999999994,296.40999999999997,9.98,0.0,300 days 00:00:00.000000000
425,1061,2015-07-21,2015-10-05,380.69,319.31,400.0,0.0,0.0,76 days 00:00:00.000000000
426,1061,2016-08-30,2016-09-05,61.92,38.08,0.0,0.0,0.0,6 days 00:00:00.000000000
427,1061,2016-09-13,2017-01-02,419.37,237.24,395.93999999999994,347.45,0.0,111 days 00:00:00.000000000
428,1061,2017-03-28,2017-06-05,118.11,454.44,427.44999999999993,0.0,0.0,69 days 00:00:00.000000000
429,1061,2017-11-21,2018-01-01,58.76,208.44,332.8,0.0,0.0,41 days 00:00:00.000000000
430,1063,2010-08-17,2010-08-23,93.07,6.93,0.0,0.0,0.0,6 days 00:00:00.000000000
431,1063,2010-09-14,2010-12-06,196.5,946.47,57.03,0.0,0.0,83 days 00:00:00.000000000
432,1063,2011-01-18,2011-03-28,189.64,606.0299999999999,204.32999999999998,0.0,0.0,69 days 00:00:00.000000000
433,1063,2011-05-24,2011-09-26,455.78000000000003,1011.26,326.30000000000007,6.66,0.0,125 days 00:00:00.000000000
434,1063,2011-10-18,2012-01-16,893.3,384.02,22.69,0.0,0.0,90 days 00:00:00.000000000
435,1063,2012-05-01,2012-05-14,135.95999999999998,64.04,0.0,0.0,0.0,13 days 00:00:00.000000000
436,1063,2012-05-29,2012-06-04,99.74,0.26,0.0,0.0,0.0,6 days 00:00:00.000000000
437,1063,2012-06-26,2012-08-20,197.87,412.90999999999997,189.22,0.0,0.0,55 days 00:00:00.000000000
438,1063,2013-09-17,2013-09-30,0.0,200.0,0.0,0.0,0.0,13 days 00:00:00.000000000
439,1063,2013-10-29,2013-11-25,379.5,20.5,0.0,0.0,0.0,27 days 00:00:00.000000000
440,1063,2014-01-28,2014-02-10,39.58000000000001,160.42,0.0,0.0,0.0,13 days 00:00:00.000000000
441,1063,2014-07-22,2014-12-29,125.34,1802.7599999999998,371.9,0.0,0.0,160 days 00:00:00.000000000
442,1063,2015-02-17,2015-03-23,313.9,186.1,0.0,0.0,0.0,34 days 00:00:00.000000000
443,1063,2015-05-19,2015-06-01,196.07,3.9299999999999997,0.0,0.0,0.0,13 days 00:00:00.000000000
444,1063,2015-06-16,2015-11-09,297.2199999999999,1475.22,327.56,0.0,0.0,146 days 00:00:00.000000000
445,1063,2016-05-17,2017-05-22,571.0300000000001,1536.9900000000002,1209.2799999999997,833.65,5.64,370 days 00:00:00.000000000
446,1063,2017-10-10,2018-01-01,64.16,577.3699999999999,558.4700000000001,0.0,0.0,83 days 00:00:00.000000000
447,1065,2010-09-14,2010-12-06,49.37000000000001,891.7800000000001,258.84999999999997,0.0,0.0,83 days 00:00:00.000000000
448,1065,2011-01-18,2011-03-14,0.0,645.2,154.79999999999998,0.0,0.0,55 days 00:00:00.000000000
449,1065,2011-05-24,2012-01-23,546.3,1983.7799999999995,700.9299999999998,258.08000000000004,0.0,244 days 00:00:00.000000000
450,1065,2012-05-01,2012-09-10,1066.8200000000002,284.52000000000004,548.6600000000001,0.0,0.0,132 days 00:00:00.000000000
451,1065,2012-12-04,2012-12-31,322.56999999999994,77.43,0.0,0.0,0.0,27 days 00:00:00.000000000
452,1065,2013-09-17,2013-09-30,38.14,161.86,0.0,0.0,0.0,13 days 00:00:00.000000000
453,1065,2014-01-28,2014-02-10,138.92000000000002,61.08,0.0,0.0,0.0,13 days 00:00:00.000000000
454,1065,2014-07-22,2015-01-05,336.44,1658.5700000000002,404.98999999999995,0.0,0.0,167 days 00:00:00.000000000
455,1065,2015-02-17,2015-04-20,567.25,332.74999999999994,0.0,0.0,0.0,62 days 00:00:00.000000000
456,1065,2015-06-23,2015-11-09,723.7200000000001,996.25,280.03,0.0,0.0,139 days 00:00:00.000000000
